[2017-09-18 17:43:14.626] 176 main.cpp:561 start
[2017-09-18 17:43:18.277] 176 main.cpp:561 start
[2017-09-25 15:00:11.298] 176 main.cpp:561 start
[2017-09-25 15:00:13.820] 176 main.cpp:561 start
[2017-09-25 15:01:21.003] 176 main.cpp:561 start
[2017-09-26 17:00:01.921] 176 main.cpp:561 start
[2017-09-26 17:39:14.565] 176 main.cpp:561 start
[2017-09-26 17:40:49.715] 176 main.cpp:561 start
[2017-10-09 11:14:47.661] 176 main.cpp:561 start
[2017-10-09 11:18:05.323] 292 aos_transport.c:445 transport failure curl code:28 error:a timeout was reached
[2017-10-09 12:19:56.755] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.469] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.469] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.471] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.471] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.473] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.473] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.475] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.475] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.477] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.477] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.478] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.479] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.480] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.480] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.482] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.482] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.484] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.484] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.486] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.486] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.488] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.488] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.489] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.489] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.491] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.491] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.493] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.493] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.495] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.495] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.497] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.497] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.499] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.499] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.501] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.501] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.502] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.502] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.504] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.504] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.506] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.506] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.508] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.508] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.510] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.510] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.511] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.512] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.513] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.513] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.515] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.515] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.517] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.517] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.519] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.519] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.521] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.521] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.522] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.522] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.524] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.524] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.526] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.526] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.538] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.538] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.540] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.540] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.542] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.542] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.544] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.544] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.546] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.546] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.548] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.548] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.549] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.549] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.551] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.551] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.562] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.562] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.564] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.564] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.566] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.566] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.567] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.567] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.569] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.569] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.571] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.571] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.573] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.573] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.575] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.575] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.586] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.586] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.588] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.588] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.600] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.600] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.602] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.602] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.604] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.604] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.606] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.606] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.617] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.617] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.619] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.619] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.621] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.621] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.623] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.623] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.625] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.625] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.627] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.627] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.629] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.629] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.640] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.640] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.643] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.643] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.646] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.646] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.649] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.649] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.652] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.652] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.654] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.654] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.656] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.656] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.658] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.658] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.660] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.660] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.671] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.672] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.674] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.674] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.678] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.678] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.680] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.680] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.682] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.682] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.684] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.684] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.686] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.686] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.698] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.698] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.700] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.700] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.702] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.702] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.704] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.704] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.706] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.706] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.708] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.708] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.719] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.719] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.722] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.722] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.724] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.724] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.726] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.726] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.728] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.728] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.730] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.730] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.731] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.731] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.733] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.733] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.735] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.735] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.737] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.737] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.739] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.739] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.741] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.741] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.743] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.743] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.744] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.744] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.746] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.746] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.748] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.748] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.750] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.750] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.752] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.752] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.763] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.763] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.766] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.766] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.768] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.768] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.770] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.770] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.781] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.781] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.784] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:20:13.784] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:20:13.785] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
